omega,X,Y,R
-102,0.3333333333333335,0.33333333333333326,0.33333333333333337
-103,0.3333333333333335,0.33333333333333326,0.33333333333333337
-104,0.3333333333333335,0.33333333333333326,0.33333333333333337
-105,0.3333333333333335,0.33333333333333326,0.33333333333333337
-106,0.3333333333333335,0.33333333333333326,0.33333333333333337
-107,0.3333333333333335,0.33333333333333326,0.33333333333333337
-108,0.3333333333333335,0.33333333333333326,0.33333333333333337
-109,0.3333333333333335,0.33333333333333326,0.33333333333333337
-110,0.3333333333333335,0.33333333333333326,0.33333333333333337
-111,0.3333333333333335,0.33333333333333326,0.33333333333333337
-112,0.3333333333333335,0.33333333333333326,0.33333333333333337
-113,0.3333333333333335,0.33333333333333326,0.33333333333333337
-114,0.3333333333333335,0.33333333333333326,0.33333333333333337
-115,0.3333333333333335,0.33333333333333326,0.33333333333333337
-116,0.3333333333333335,0.33333333333333326,0.33333333333333337
-117,0.3333333333333335,0.33333333333333326,0.33333333333333337
-118,0.3333333333333335,0.33333333333333326,0.33333333333333337
-119,0.3333333333333335,0.33333333333333326,0.33333333333333337
-120,0.3333333333333335,0.33333333333333326,0.33333333333333337
-121,0.3333333333333335,0.33333333333333326,0.33333333333333337
-122,0.3333333333333335,0.33333333333333326,0.33333333333333337
-123,0.3333333333333335,0.33333333333333326,0.33333333333333337
-124,0.3333333333333335,0.33333333333333326,0.33333333333333337
-125,0.3333333333333335,0.33333333333333326,0.33333333333333337
-126,0.3333333333333335,0.33333333333333326,0.33333333333333337
-127,0.3333333333333335,0.33333333333333326,0.33333333333333337
-128,0.3333333333333335,0.33333333333333326,0.33333333333333337
-129,0.3333333333333335,0.33333333333333326,0.33333333333333337
-130,0.3333333333333335,0.33333333333333326,0.33333333333333337
-131,0.3333333333333335,0.33333333333333326,0.33333333333333337
-132,0.3333333333333335,0.33333333333333326,0.33333333333333337
-133,0.3333333333333335,0.33333333333333326,0.33333333333333337
-134,0.3333333333333335,0.33333333333333326,0.33333333333333337
-135,0.3333333333333335,0.33333333333333326,0.33333333333333337
-136,0.3333333333333335,0.33333333333333326,0.33333333333333337
-137,0.3333333333333335,0.33333333333333326,0.33333333333333337
-138,0.3333333333333335,0.33333333333333326,0.33333333333333337
-139,0.3333333333333335,0.33333333333333326,0.33333333333333337
-140,0.3333333333333335,0.33333333333333326,0.33333333333333337
-141,0.3333333333333335,0.33333333333333326,0.33333333333333337
-142,0.3333333333333335,0.33333333333333326,0.33333333333333337
-143,0.3333333333333335,0.33333333333333326,0.33333333333333337
-144,0.3333333333333335,0.33333333333333326,0.33333333333333337
-145,0.3333333333333335,0.33333333333333326,0.33333333333333337
-146,0.3333333333333335,0.33333333333333326,0.33333333333333337
-147,0.3333333333333335,0.33333333333333326,0.33333333333333337
-148,0.3333333333333335,0.33333333333333326,0.33333333333333337
-149,0.3333333333333335,0.33333333333333326,0.33333333333333337
-150,0.3333333333333335,0.33333333333333326,0.33333333333333337
-151,0.3333333333333335,0.33333333333333326,0.33333333333333337
-152,0.3333333333333335,0.33333333333333326,0.33333333333333337
-153,0.3333333333333335,0.33333333333333326,0.33333333333333337
-154,0.3333333333333335,0.33333333333333326,0.33333333333333337
-155,0.3333333333333335,0.33333333333333326,0.33333333333333337
-156,0.3333333333333335,0.33333333333333326,0.33333333333333337
-157,0.3333333333333335,0.33333333333333326,0.33333333333333337
-158,0.3333333333333335,0.33333333333333326,0.33333333333333337
-159,0.3333333333333335,0.33333333333333326,0.33333333333333337
-160,0.3333333333333335,0.33333333333333326,0.33333333333333337
-161,0.3333333333333335,0.33333333333333326,0.33333333333333337
-162,0.3333333333333335,0.33333333333333326,0.33333333333333337
-163,0.3333333333333335,0.33333333333333326,0.33333333333333337
-164,0.3333333333333335,0.33333333333333326,0.33333333333333337
-165,0.3333333333333335,0.33333333333333326,0.33333333333333337
-166,0.3333333333333335,0.33333333333333326,0.33333333333333337
-167,0.3333333333333335,0.33333333333333326,0.33333333333333337
-168,0.3333333333333335,0.33333333333333326,0.33333333333333337
-169,0.3333333333333335,0.33333333333333326,0.33333333333333337
-170,0.3333333333333335,0.33333333333333326,0.33333333333333337
-171,0.3333333333333335,0.33333333333333326,0.33333333333333337
-172,0.3333333333333335,0.33333333333333326,0.33333333333333337
-173,0.3333333333333335,0.33333333333333326,0.33333333333333337
-174,0.3333333333333335,0.33333333333333326,0.33333333333333337
-175,0.3333333333333335,0.33333333333333326,0.33333333333333337
-176,0.3333333333333335,0.33333333333333326,0.33333333333333337
-177,0.3333333333333335,0.33333333333333326,0.33333333333333337
-178,0.3333333333333335,0.33333333333333326,0.33333333333333337
-179,0.3333333333333335,0.33333333333333326,0.33333333333333337
-180,0.3333333333333335,0.33333333333333326,0.33333333333333337
-181,0.3333333333333335,0.33333333333333326,0.33333333333333337
-182,0.3333333333333335,0.33333333333333326,0.33333333333333337
-183,0.3333333333333335,0.33333333333333326,0.33333333333333337
-184,0.3333333333333335,0.33333333333333326,0.33333333333333337
-185,0.3333333333333335,0.33333333333333326,0.33333333333333337
-186,0.3333333333333335,0.33333333333333326,0.33333333333333337
-187,0.3333333333333335,0.33333333333333326,0.33333333333333337
-188,0.3333333333333335,0.33333333333333326,0.33333333333333337
-189,0.3333333333333335,0.33333333333333326,0.33333333333333337
-190,0.3333333333333335,0.33333333333333326,0.33333333333333337
-191,0.3333333333333335,0.33333333333333326,0.33333333333333337
-192,0.3333333333333335,0.33333333333333326,0.33333333333333337
-193,0.3333333333333335,0.33333333333333326,0.33333333333333337
-194,0.3333333333333335,0.33333333333333326,0.33333333333333337
-195,0.3333333333333335,0.33333333333333326,0.33333333333333337
-196,0.3333333333333335,0.33333333333333326,0.33333333333333337
-197,0.3333333333333335,0.33333333333333326,0.33333333333333337
-198,0.3333333333333335,0.33333333333333326,0.33333333333333337
-199,0.3333333333333335,0.33333333333333326,0.33333333333333337
-200,0.3333333333333335,0.33333333333333326,0.33333333333333337
-201,0.3333333333333335,0.33333333333333326,0.33333333333333337
-202,0.3333333333333335,0.33333333333333326,0.33333333333333337
-203,0.3333333333333335,0.33333333333333326,0.33333333333333337
-204,0.3333333333333335,0.33333333333333326,0.33333333333333337
-205,0.3333333333333335,0.33333333333333326,0.33333333333333337
-206,0.3333333333333335,0.33333333333333326,0.33333333333333337
-207,0.3333333333333335,0.33333333333333326,0.33333333333333337
-208,0.3333333333333335,0.33333333333333326,0.33333333333333337
-209,0.3333333333333335,0.33333333333333326,0.33333333333333337
-210,0.3333333333333335,0.33333333333333326,0.33333333333333337
-211,0.3333333333333335,0.33333333333333326,0.33333333333333337
-212,0.3333333333333335,0.33333333333333326,0.33333333333333337
-213,0.3333333333333335,0.33333333333333326,0.33333333333333337
-214,0.3333333333333335,0.33333333333333326,0.33333333333333337
-215,0.3333333333333335,0.33333333333333326,0.33333333333333337
-216,0.3333333333333335,0.33333333333333326,0.33333333333333337
-217,0.3333333333333335,0.33333333333333326,0.33333333333333337
-218,0.3333333333333335,0.33333333333333326,0.33333333333333337
-219,0.3333333333333335,0.33333333333333326,0.33333333333333337
-220,0.3333333333333335,0.33333333333333326,0.33333333333333337
-221,0.3333333333333335,0.33333333333333326,0.33333333333333337
-222,0.3333333333333335,0.33333333333333326,0.33333333333333337
-223,0.3333333333333335,0.33333333333333326,0.33333333333333337
-224,0.3333333333333335,0.33333333333333326,0.33333333333333337
-225,0.3333333333333335,0.33333333333333326,0.33333333333333337
-226,0.3333333333333335,0.33333333333333326,0.33333333333333337
-227,0.3333333333333335,0.33333333333333326,0.33333333333333337
-228,0.3333333333333335,0.33333333333333326,0.33333333333333337
-229,0.3333333333333335,0.33333333333333326,0.33333333333333337
-230,0.3333333333333335,0.33333333333333326,0.33333333333333337
-231,0.3333333333333335,0.33333333333333326,0.33333333333333337
-232,0.3333333333333335,0.33333333333333326,0.33333333333333337
-233,0.3333333333333335,0.33333333333333326,0.33333333333333337
-234,0.3333333333333335,0.33333333333333326,0.33333333333333337
-235,0.3333333333333335,0.33333333333333326,0.33333333333333337
-236,0.3333333333333335,0.33333333333333326,0.33333333333333337
-237,0.3333333333333335,0.33333333333333326,0.33333333333333337
-238,0.3333333333333335,0.33333333333333326,0.33333333333333337
-239,0.3333333333333335,0.33333333333333326,0.33333333333333337
-240,0.3333333333333335,0.33333333333333326,0.33333333333333337
-241,0.3333333333333335,0.33333333333333326,0.33333333333333337
-242,0.3333333333333335,0.33333333333333326,0.33333333333333337
-243,0.3333333333333335,0.33333333333333326,0.33333333333333337
-244,0.3333333333333335,0.33333333333333326,0.33333333333333337
-245,0.3333333333333335,0.33333333333333326,0.33333333333333337
-246,0.3333333333333335,0.33333333333333326,0.33333333333333337
-247,0.3333333333333335,0.33333333333333326,0.33333333333333337
-248,0.3333333333333335,0.33333333333333326,0.33333333333333337
-249,0.3333333333333335,0.33333333333333326,0.33333333333333337
-250,0.3333333333333335,0.33333333333333326,0.33333333333333337
