N,X_{cj},X_{rj},Y_{cj},Y_{rj},Z,T,V
24,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
25,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
26,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
27,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
28,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
29,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
30,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
31,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
32,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
33,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
34,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
35,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
36,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
37,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
38,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
39,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
40,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
41,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
42,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
43,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
44,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
45,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
46,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
47,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
48,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
49,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
50,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
51,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
52,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
53,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
54,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
55,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
56,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
57,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
58,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
59,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
60,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
61,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
62,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
63,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
64,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
65,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
66,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
67,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
68,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
69,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
70,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
71,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
72,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
73,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
74,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
75,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
76,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
77,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
78,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
79,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
80,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
81,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
82,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
83,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
84,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
85,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
86,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
87,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
88,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
89,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
90,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
91,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
92,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
93,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
94,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
95,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
96,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
97,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
98,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
99,0.07938875191525419,0.10874950417272711,0.22800086256026372,0.24725443987492843,0.2376276512175962,0.03967007069913594,0.059308719560094356
100,0.00549450549450549,0.14285714285713885,0.005494505494505646,0.1428571428571423,0.14285714285714227,0.1428571428571423,0.41758241758242315
