s,X,Y,Z,V,W
0.004977023564332114,0.20579057716883434,0.23013101735170988,0.18316989114835727,0.17128817945258934,0.20962033487850915
0.005994842503189409,0.20618570083361532,0.23578938199143126,0.18062753508749838,0.165615095898382,0.2117822861890731
0.007220809018385471,0.2063543529333481,0.24224345168079922,0.17795112090804371,0.15892020763433629,0.2145308668434725
0.008697490026177835,0.2061594354160508,0.249408426217186,0.17525293700986586,0.15108579090719698,0.21809341044970024
0.010476157527896652,0.20543537425054428,0.2570350167608008,0.17268982271383077,0.14202284036890964,0.22281694590591455
0.012618568830660211,0.20400616895109885,0.264621539978488,0.17044527132708362,0.1316984340965437,0.22922858564678586
0.015199110829529346,0.20171772452279985,0.27133065903501635,0.1686793781969678,0.12016806518389571,0.2381041730613203
0.018307382802953697,0.1984727040053862,0.27596630724550353,0.16744156470222352,0.10760534529451087,0.2505140787523758
0.022051307399030457,0.19423765594266246,0.2770899083699112,0.16656834440700433,0.09431866715251355,0.2677854241279085
0.026560877829466867,0.18899159026612294,0.27332393240134956,0.16562607832960086,0.08074783327107865,0.2913105657318481
0.03199267137797385,0.18263346506894249,0.26377810200607105,0.16396651379668983,0.06744020754835765,0.32218171157993897
0.03853528593710531,0.17494130491384707,0.24841025449593374,0.1609053779015674,0.05500293133273383,0.360740131355918
0.04641588833612782,0.1656754570009371,0.22813301963924226,0.15595010867981368,0.04401597033280815,0.4062254443471989
0.055908101825122285,0.1547871968972724,0.2046138303594406,0.1489746973785114,0.0349017311034953,0.4567225442612802
0.06734150657750829,0.14256129354282207,0.1798612043510014,0.1402764703040997,0.027798178726227928,0.509502853075849
0.08111308307896872,0.12956597546875867,0.15576359894476624,0.13050041785658661,0.02252378007090845,0.56164622765898
0.09770099572992257,0.11646520958821185,0.1337451901795224,0.12046283750243116,0.01868124745906942,0.610645515270765
0.1176811952434999,0.10384218424425638,0.11461750849556213,0.1109352603715463,0.01583711362825176,0.6547679332603835
0.14174741629268062,0.09210828846667109,0.09859649416756816,0.10244943341999074,0.013653804923554317,0.6931919790222157
0.1707352647470692,0.08148015232797448,0.08542681114208427,0.0951839628014399,0.011913997666328504,0.7259950760621728
0.20565123083486536,0.07200278661827617,0.07458206690104273,0.08898840279211997,0.010480773161701146,0.75394597052686
0.24770763559917114,0.06361133631089086,0.06549121360414598,0.08353692250585264,0.009261657277250998,0.7780988703018595
0.298364724028334,0.05620398297852286,0.05770422203707904,0.07851387772185543,0.008196325744922812,0.7993815915176199
0.3593813663804629,0.04968876533187793,0.05094168418956646,0.07372281391671441,0.00725168237103655,0.8183950541908046
0.43287612810830617,0.04399365373650112,0.045053244536866974,0.06909054963962556,0.006412860712741995,0.8354496913742644
0.521400828799969,0.039057296164364465,0.039952055226253044,0.06461583830562126,0.005672963619889515,0.8507018466838717
0.6280291441834259,0.03481995609796564,0.03557108513247584,0.060321134394411946,0.005026602445647509,0.8642612219294991
0.7564633275546291,0.031220957150594305,0.03184670450348784,0.05622888809658704,0.004467689574019194,0.8762357606753116
0.9111627561154896,0.02820001259387737,0.02871640296859627,0.05235501769310613,0.003989371547369997,0.8867391951970504
1.0974987654930568,0.02569918284685749,0.02612020400446548,0.04870864891011275,0.0035844884141581833,0.8958874758244061
1.3219411484660315,0.023664134155897458,0.024001947670405258,0.04529319757166649,0.003245991426930856,0.9037947291751
1.592282793341094,0.022044432780824023,0.02230967523372112,0.0421075923063652,0.002967223114764144,0.9105710765643256
1.9179102616724888,0.020792875477576113,0.020995055886025096,0.03914742984427319,0.0027420652083830484,0.9163225735837425
2.310129700083163,0.019863959886636112,0.020011936921348082,0.03640600630081274,0.002564966117619859,0.9211531307735831
2.782559402207126,0.019211815618384386,0.01931428858818301,0.03387518062423237,0.0024308545508133473,0.9251678606183869
3.351602650938848,0.01878832616889478,0.01885419230064111,0.03154601671634366,0.002334946764126721,0.9284765180499936
4.037017258596558,0.0185426356364213,0.018580997903402372,0.02940914739841018,0.0022724731723831465,0.931194745889383
4.862601580065354,0.018423252407134282,0.018442917074658095,0.02745484454672017,0.0022383960978039157,0.9334405898736836
5.857020818056673,0.01838287427470042,0.018391448169453824,0.02567288987494427,0.0022272568842174605,0.9353255307966839
7.054802310718645,0.01838399862035207,0.018387055860175913,0.02405246647444395,0.0022333233054859574,0.9369431557395421
8.497534359086455,0.01840209078136639,0.018402943070411515,0.022582294285263507,0.0022511110139238986,0.9383615608490347
10.235310218990268,0.018424470182095986,0.018424646480674607,0.021251045071978635,0.0022760986260926953,0.9396237396391581
12.328467394420684,0.018446220729173363,0.018446246169289627,0.02004784993917943,0.002305234287508395,0.940754448874849
14.849682622544666,0.018466049026343412,0.018466051405305904,0.018962678834882823,0.0023369296960316682,0.9417682910374362
17.886495290574352,0.018483827567025175,0.018483827698973627,0.017986520876198026,0.0023706271093776807,0.9426751967484254
21.544346900318867,0.018499665556490043,0.018499665560394955,0.017111431395775385,0.00240629431847641,0.9434829431688633
25.950242113997373,0.018513686036682905,0.01851368603673722,0.01633053420809167,0.0024441058499748407,0.9441979878685133
31.257158496882415,0.018525993334260867,0.01852599333426191,0.015638028662403235,0.0024843246218592694,0.9448256600472147
37.649358067924716,0.018536669942197714,0.01853666994219883,0.015029207380011938,0.0025272856835945414,0.945370167051997
45.34878508128591,0.018545777020806058,0.01854577702080616,0.01450041902672293,0.0025733988705834267,0.9458346280610814
54.62277217684348,0.018553360988091017,0.01855336098809149,0.014048766459645276,0.0026231011713147593,0.9462214103928575
65.79332246575683,0.018559473324090553,0.018559473324087705,0.01367123858501817,0.0026766752379818602,0.9465331395288218
79.24828983539186,0.018564203964205536,0.018564203964204953,0.013363290573304501,0.002733899323850042,0.946774402174435
95.45484566618347,0.01856771137567072,0.018567711375669555,0.01311763490079168,0.002793662188343355,0.9469532801595246
114.9756995397738,0.018570222976545005,0.018570222976544187,0.012924363076727589,0.002853819166223401,0.9470813718039598
138.48863713938746,0.018571996124727257,0.01857199612472774,0.01277273582705084,0.00291146956255522,0.947171802360939
166.81005372000593,0.01857326064408806,0.01857326064408742,0.012653631607678186,0.002963554255912458,0.9472362928482339
200.923300256505,0.01857417837149608,0.0185741783714957,0.012561042364801232,0.003007503946072596,0.9472830969461344
242.01282647943833,0.01857484061372931,0.018574840613729843,0.012491700399402467,0.0030417470729305006,0.9473168713002079
291.5053062825182,0.018575295672100995,0.018575295672098525,0.012443315354622756,0.003066014023517391,0.9473400792776604
351.11917342151344,0.018575580733659374,0.018575580733660595,0.012412857216659886,0.0030813638995909353,0.9473546174164292
422.9242874389508,0.018575737775064962,0.01857573777506408,0.01239605783293368,0.0030898400885718833,0.9473626265283654
509.4138014816386,0.0185758115198539,0.018575811519854442,0.012388167368991503,0.003093822078997837,0.9473663875123023
613.5907273413176,0.018575840108482376,0.01857584010848491,0.01238510839269797,0.003095365857946607,0.9473678455323881
739.072203352579,0.018575848927144253,0.018575848927143652,0.012384164795282478,0.003095842065930044,0.9473682952844996
890.2150854450392,0.018575850998393706,0.01857585099839518,0.012383943172038316,0.003095953913177577,0.9473684009179952
1072.2672220103254,0.018575851349737837,0.018575851349738038,0.012383905578286215,0.003095972885725778,0.9473684188365121
1291.5496650148852,0.018575851390147422,0.018575851390148,0.01238390125468088,0.0030959750677339733,0.9473684208972898
1555.6761439304755,0.01857585139306695,0.018575851393067968,0.012383900942058592,0.003095975225504903,0.9473684210463016
1873.8174228603868,0.018575851393187747,0.018575851393187497,0.012383900929074338,0.003095975232057146,0.9473684210524932
2257.0197196339213,0.018575851393185863,0.018575851393185596,0.012383900928791746,0.003095975232195647,0.9473684210526411
2718.5882427329457,0.01857585139318431,0.018575851393182265,0.012383900928787678,0.0030959752321969127,0.9473684210526488
3274.5491628777318,0.01857585139318695,0.01857585139318589,0.01238390092879016,0.0030959752321977445,0.9473684210526392
3944.206059437664,0.01857585139318695,0.01857585139318589,0.01238390092879016,0.0030959752321977445,0.9473684210526392
4750.810162102803,0.01857585139318695,0.01857585139318589,0.01238390092879016,0.0030959752321977445,0.9473684210526392
5722.3676593502205,0.01857585139318695,0.01857585139318589,0.01238390092879016,0.0030959752321977445,0.9473684210526392
6892.61210434971,0.01857585139318695,0.01857585139318589,0.01238390092879016,0.0030959752321977445,0.9473684210526392
8302.175681319752,0.01857585139318695,0.01857585139318589,0.01238390092879016,0.0030959752321977445,0.9473684210526392
10000.0,0.01857585139318695,0.01857585139318589,0.01238390092879016,0.0030959752321977445,0.9473684210526392
